name,item_id,original_price,price,discount,rating,review,location,seller_name,seller_id,item_sold,item_url,image_url
Newmsnr G2000/X-120/GM-008 /GM009 Professional Gaming Earphones Noise Reduction Earphone Stereo Sound Bass Headphones 3.5Mm Plug In Ear Wire Headset With Mic For Pubg - Ear Phone - Headphone - Headphone - Headphone,173410195,650.0,335.0,,3.95,85,Dhaka,gadget tronix,700507659097,549,//www.daraz.com.bd/products/newmsnr-g2000x-120-professional-gaming-earphones-noise-reduction-earphone-stereo-sound-bass-headphones-35mm-plug-in-ear-wire-headset-with-mic-for-pubg-ear-phone-headphone-headphone-headphone-i173410195.html,https://static-01.daraz.com.bd/p/b5d570417d4ab73921ce7699c445b90f.jpg
Remax Rm-510 High Performance Earphones - Headphone,332261672,700.0,182.0,,4.08,12,Dhaka,Dreamy Deals,700535268785,70,//www.daraz.com.bd/products/remax-rm-510-high-performance-earphones-headphone-i332261672.html,https://static-01.daraz.com.bd/p/e3bf49482509ad35593a47a06108066d.jpg
Uiisii Hm 13 Super In-Ear Gaming Earphone - Headphone - Headphone - Ear Phone - Earphone - Headphone - Innovative Design,280710370,899.0,270.0,,4.1,50,Dhaka,Mamur Beta Mart,700513560843,281,//www.daraz.com.bd/products/uiisii-hm-13-super-in-ear-gaming-earphone-headphone-headphone-ear-phone-earphone-headphone-innovative-design-i280710370.html,https://static-01.daraz.com.bd/p/02a60a7c6c95293f9be994b76fccbdcf.jpg
X2 Sports Wired InEar Headset Subwoofer Mobile Phone Headset,405160689,880.0,308.0,,5.0,10,Overseas,Any 3 Deal,700704640826,96,//www.daraz.com.bd/products/x2-i405160689.html,https://bd-live-21.slatic.net/kf/S04f7fbc169324b2f9ee3b8adb48d3298b.jpg
UiiSii HM-13 Half In-Ear Metal Bass Music Earphone - Headphone - Headphone - Ear Phone,280748504,599.0,270.0,,4.2,15,Dhaka,Guangzhou Wholesale Market,700511964949,85,//www.daraz.com.bd/products/uiisii-hm-13-half-in-ear-metal-bass-music-earphone-headphone-headphone-ear-phone-i280748504.html,https://static-01.daraz.com.bd/p/02a60a7c6c95293f9be994b76fccbdcf.jpg
Akg_Super Bass Earphone With Pouch Samsung Headphone - Headphone,169712017,200.0,109.0,,4.31,303,Dhaka,Click to Buy,1030361,1.8K,//www.daraz.com.bd/products/akg_super-bass-earphone-with-pouch-samsung-headphone-headphone-i169712017.html,https://static-01.daraz.com.bd/p/11164d75fb95dc59b54769e2ca8b9e2f.jpg
Plextone Mowi RX  Dual Microphone Gaming Earphone,171652940,1500.0,950.0,,4.51,37,Dhaka,CR7 Mall,700508064035,202,//www.daraz.com.bd/products/plextone-mowi-rx3-pro-i171652940.html,https://static-01.daraz.com.bd/p/09008a453b44519e057b2a7ac61b2525.jpg
M1 PRO ORIGINAL SERIES EARPHONE FOR LIGHTNING,363189442,520.0,490.0,,0.0,0,Dhaka,ALOY SHOP BD,700511571532,0,//www.daraz.com.bd/products/m1-pro-i363189442.html,https://bd-live-21.slatic.net/kf/S25cfc61d58bf41e2a6cacccdb832198e9.jpg
Creative Earphone EP 530 Original Creative Mic High Bass Audio Earphone with Pouch,318759946,450.0,175.0,,4.29,7,Dhaka,Shenzhen Digital City,700514187305,23,//www.daraz.com.bd/products/ep-530-i318759946.html,https://static-01.daraz.com.bd/p/8f72cda6bc7c6fdc1d8818b3305b7619.png
QKZ DM10 Type C Zinc Alloy Metal Earphone: Enjoy Premium Sound Quality with Durability in QKZ DM10 Type C Zinc Alloy Metal Earphones.,167220827,450.0,385.0,,3.97,138,Dhaka,AJ TELECOM,700508082105,833,//www.daraz.com.bd/products/qkz-dm10-type-c-zinc-alloy-metal-earphone-enjoy-premium-sound-quality-with-durability-in-qkz-dm10-type-c-zinc-alloy-metal-earphones-i167220827.html,https://static-01.daraz.com.bd/p/50c54d80162ce7ca7621bd40698a61e8.jpg
Geeoo X-10 Strong Bass Earphone,352155622,199.0,179.0,,5.0,1,Dhaka,SCIENCE WORLD,700653552270,7,//www.daraz.com.bd/products/geeoo-x-10-strong-bass-earphone-i352155622.html,https://static-01.daraz.com.bd/p/af11f2f613891a025d7c06a718a5d501.jpg
M10 TWS Wireless Earphone Touch Bluetooth Earplugs In The Ear Stereo Sport Headsets CVC8.0 Noise Reduction Headphones with Digital display black Good effect and easy to use - Headphone,224582961,899.0,399.0,,0.0,0,Dhaka,Gadget World,2221,5,//www.daraz.com.bd/products/m10-tws-wireless-earphone-touch-bluetooth-earplugs-in-the-ear-stereo-sport-headsets-cvc80-noise-reduction-headphones-with-digital-display-black-good-effect-and-easy-to-use-headphone-i224582961.html,https://static-01.daraz.com.bd/p/2bc636fc840a1b5e612d00568c1e3f05.jpg
QKZ DM10 Type C Zinc Alloy Metal Earphone - Black - Headphone - Earphone,158504202,700.0,410.0,,3.95,85,Dhaka,Gadgets Lab,6024,582,//www.daraz.com.bd/products/qkz-dm10-type-c-zinc-alloy-metal-earphone-black-headphone-earphone-i158504202.html,https://static-01.daraz.com.bd/p/90e88ae4048bafb341204cca89284b89.jpg
GearUP G9 Neckband Magnetic Metal Earphone With Good Quality Microphone,328594419,650.0,340.0,,4.0,1,Dhaka,Tech GoLD BD Enterprise ,700594848317,5,//www.daraz.com.bd/products/g9-i328594419.html,https://static-01.daraz.com.bd/p/769bcc48b661941e3117626fb2dbcdfd.jpg
"Type C Earphone & Mic for Galaxy Note 10, Note 10+, Galaxy S10, S9 Plus, S10E S22 ultra note 22 ultra",272595043,1290.0,950.0,,4.52,56,Dhaka,Mayer shop,700508805981,278,//www.daraz.com.bd/products/usb-type-c-earphone-mic-for-galaxy-note-10-note-10-galaxy-pluse-headphone-headphone-ear-phone-i272595043.html,https://static-01.daraz.com.bd/p/aad9ced01a2cfd3c9f59d7c4543666d0.jpg
KZ EDX PRO 1DD Dynamic Drive Earphone HIFI Bass Music Earbud Sport Noise Cancel - Headphone,234803319,1000.0,850.0,,4.43,53,Dhaka,Trendy Tech.,700512036671,260,//www.daraz.com.bd/products/kz-edx-pro-1dd-dynamic-drive-earphone-hifi-bass-music-earbud-sport-noise-cancel-headphone-i234803319.html,https://static-01.daraz.com.bd/p/f14451396381504b64b869a22f94f829.jpg
Wireless Bluetooth Headset NeckHanging Stereo Noise Reduction Universal Sports Headset Microphone,404104093,620.0,217.0,,4.0,6,Overseas,Any 3 Deal,700704640826,59,//www.daraz.com.bd/products/-i404104093.html,https://bd-live-21.slatic.net/kf/S78db38e360ff4e13b6f6d8692dcf9037t.jpg
Vivo In Ear Earphone Good Bass Sound Quality For All Android - White Color - Headphone - Ear Phone - Earphone - Headphone - Headphone,213214141,290.0,115.0,,4.15,297,Dhaka,Boichitrobazar,700509447035,1.6K,//www.daraz.com.bd/products/vivo-in-ear-earphone-good-bass-sound-quality-for-all-android-white-color-headphone-ear-phone-earphone-headphone-headphone-i213214141.html,https://static-01.daraz.com.bd/p/85fd5d35679ffc3c2166ba43fe330455.jpg
uiisii hm 12 clear music and gaming earphone ( havy duty),324335813,250.0,199.0,,2.5,2,Chattogram,IT Village BD,700523298459,31,//www.daraz.com.bd/products/uiisii-hm-12-i324335813.html,https://bd-live-21.slatic.net/kf/S3bcd61a0438d43d39666e960bfb8f8c5X.jpg
AKG earphone high quality HD sound witha leader bag,347138126,-1.0,89.0,,5.0,1,Dhaka,Suaira Shop,700528404615,19,//www.daraz.com.bd/products/akg-hd-i347138126.html,https://bd-live-21.slatic.net/kf/Sc9eb37253a994e459bf98757d5ca77628.jpg
Original Type C Wired Headphone For Xiaomi Mi 13 12 11 Pro Ultra Lite 3.5MM Earphone Redmi Poco Huawei Samsung Earbud Headset,329076155,1200.0,669.0,,3.0,2,Overseas,MANXIXI Store,700543182029,14,//www.daraz.com.bd/products/xiaomi-mi-13-12-11-pro-c-35mm-redmi-poco-huawei-samsung-i329076155.html,https://static-01.daraz.com.bd/p/8b5f6d05c7e7a918da3c0c96e42223a2.jpg
For Vivo In Ear Earphone Deep Sound quality for any Android,206668610,150.0,65.0,,4.06,54,Dhaka,Liza's Collection (GAZ),700508880800,363,//www.daraz.com.bd/products/for-vivo-in-ear-earphone-deep-sound-quality-for-any-android-i206668610.html,https://static-01.daraz.com.bd/p/cf7e3a358607d45b2d416d03cd041d1e.jpg
Vivo in Ear Earphone Good Bass Sound Quality with free one Best Quality- White Color,331059917,190.0,109.0,,4.0,4,Dhaka,Click Pro,700618832976,14,//www.daraz.com.bd/products/vivo-i331059917.html,https://static-01.daraz.com.bd/p/ea974ce2b124f6d82b61a45ff60e4ed8.jpg
APPLE IPHONE Earphone In Ear Wired Earphone Lightning Earphone Direct Connection Deep Bass Earphone,338159266,1990.0,828.0,,3.93,43,Dhaka,ABIRSHOP BD,700567136385,228,//www.daraz.com.bd/products/-i338159266.html,https://static-01.daraz.com.bd/p/8a35dca7fb9f221e251b32c499d0ac80.jpg
KZ EDX pro Hi-Fi Bass Dual Magnetic Dynamic Earbuds - Headphone - Headphone - Ear Phone - Earphone,202716108,1000.0,800.0,,4.89,9,Dhaka,Uniq Shop BD,700506387122,65,//www.daraz.com.bd/products/kz-edx-pro-hi-fi-bass-dual-magnetic-dynamic-earbuds-headphone-headphone-ear-phone-earphone-i202716108.html,https://static-01.daraz.com.bd/p/37c31b15439ff27157f92445742a93f1.jpg
"QKZ DM 10 Zinc Alloy Hifi Earphones Gaming High Stereo Bus Sound In Ear Earphones,magnetic earphones(Original)",324328515,550.0,350.0,,4.75,4,Dhaka,Gadgets  Hub,700564912837,17,//www.daraz.com.bd/products/qkz-dm-10-hifi-i324328515.html,https://static-01.daraz.com.bd/p/f45736b9c749896cd405fd8ab827cab1.jpg
Qkz Dm9 Zinc Alloy Hifi Metal In Ear Earphones - Black - Headphone - Ear Phone - Headphone,100310641,805.0,390.0,,4.43,13,Dhaka,Gadgets Lab,6024,76,//www.daraz.com.bd/products/qkz-dm9-zinc-alloy-hifi-metal-in-ear-earphones-black-headphone-ear-phone-headphone-i100310641.html,https://static-01.daraz.com.bd/p/f7aa23d8c5c2bd945e61c33ccf04d269.jpg
GEEOO X10 Strong Bass Wired Earphone,317914688,-1.0,169.0,,5.0,5,Dhaka,CHINA BANGLA CORPORATION,700519392721,28,//www.daraz.com.bd/products/geeoo-x10-i317914688.html,https://bd-live-21.slatic.net/kf/S9af920d718764505bb96cc2dd4518da0r.jpg
UiiSii C100 In-ear Wired Super bass Earphone with MIC,100010574,450.0,220.0,,4.49,592,Dhaka,Jahan Telecom and photocopy center,4277,3.3K,//www.daraz.com.bd/products/uiisii-c100-i100010574.html,https://static-01.daraz.com.bd/p/0f92b423c7af64e23e2cd085eecae92c.jpg
Original Pro6 TWS Wireless Bluetooth Headset Bluetooth 5.3 Earphones Sport Earbuds Smart Touch Music Headset For All Smartphones,401528507,856.0,292.0,,4.6,10,Overseas,Any 3 Deal,700704640826,90,//www.daraz.com.bd/products/pro6-tws-i401528507.html,https://bd-live-21.slatic.net/kf/S0d18b44f3a6b48abb03d93ecafac4673x.jpg
RIVO EP 103 In-Ear Earphone Extreme and Deep Bass Gaming Earphones-Mosimosi M03 In Ear High Powerfull Magnetic Deep Bass Gaming Earphone With Warranty,324458427,880.0,389.0,,4.28,18,Dhaka,ZERONE BD,700571984988,84,//www.daraz.com.bd/products/rivo-ep-103-m03-i324458427.html,https://static-01.daraz.com.bd/p/3d00468f36817be925b6aef830247386.jpg
Ear Hook Stereo Earphone Sport Running Headset Earbuds Earphones For Girls Womens Kids Ladies Cute Rabbit Duck Panda Earphone,364572091,400.0,300.0,,4.9,9,Dhaka,Al Ikra,700685424480,55,//www.daraz.com.bd/products/-i364572091.html,https://static-01.daraz.com.bd/p/a12f20e0cf7848aa8fa92025d19f0e4d.png
"Apple Quality Light Wired Earphones Headphone Hifi Stereo With Mic For Iphone 14/13/12/11/10/8/7IApple Iphone Earphone gaming,mp3,headphone.",331944062,-1.0,400.0,,4.0,1,Dhaka,ISLAM HOUSE,700531047176,22,//www.daraz.com.bd/products/iphone-141312111087iapple-iphone-mp3-apple-hifi-i331944062.html,https://static-01.daraz.com.bd/p/1e6f3f19313a002f18232aac8ed26e34.jpg
Wire Control Headset for Smartphone 3.5mm In-ear Wired Microphone Volume Control Headset Earphone (260847875),351377771,200.0,83.0,,0.0,0,Dhaka,Cheap & Best Product,700553046043,9,//www.daraz.com.bd/products/35mm-260847875-i351377771.html,https://bd-live-21.slatic.net/kf/S7059bac21edd4d229f936b0c6ad8f653g.jpg
Samsung Earphone 3.5 mm Original Wired Earphone with Mic White Color,325477810,140.0,70.0,,4.83,6,Dhaka,Cheap Collection,700576160558,57,//www.daraz.com.bd/products/samsung-35mm-i325477810.html,https://static-01.daraz.com.bd/p/ff099f1c588df4abcf7b75547c1e7c6d.jpg
Remax RM 610D Super Bass High Quality performance In-Ear Headphone with free Gift,343980735,350.0,164.0,,4.5,2,Dhaka,Click Shop - BD,700633760253,0,//www.daraz.com.bd/products/remax-rm-610d-i343980735.html,https://static-01.daraz.com.bd/p/fb823992e3135ef7c2f68f56ac93b362.jpg
R TEL RM-N11 Neckband ENC 5 voice Changer High Quality Sound With 2 Mobile Connect at the same time,347513046,-1.0,1200.0,,5.0,1,Dhaka,ATI Shop,700624816256,18,//www.daraz.com.bd/products/r-tel-rm-n11-enc-5-2-i347513046.html,https://static-01.daraz.com.bd/p/5bda994b3ab3c65fee1558346ed069d2.png
ROWEQPP A12 In-ear Wired Headphones With Mic Colorful Hifi Sound Noice Cancelling Earbuds For Smartphone Universal,310027352,350.0,240.0,,4.0,1,Dhaka,ROWEQPP,700532862018,10,//www.daraz.com.bd/products/roweqpp-a12-hifi-i310027352.html,https://static-01.daraz.com.bd/p/a338f0f41b2d6bfda6043b2155777b05.jpg
মাইক্রোফোনসহ 3.5mm uiisii hm13 ইন-ইয়ার ডায়নামিক হেভি বেইস মেটাল ইয়ারফোন - 299016669,299016669,450.0,225.0,,5.0,1,Dhaka,Altorch Shop BD,700510128138,9,//www.daraz.com.bd/products/35mm-uiisii-hm13-299016669-i299016669.html,https://static-01.daraz.com.bd/p/eb82ccf7c4ab6a1b6202c33fed7b6621.jpg
Apple EarPods with Lightning Connector In Ear Earphones And Headphone With Microphone For iphone Direct connection,324899108,1890.0,1090.0,,4.08,87,Dhaka,Shopydhaka,700575792667,488,//www.daraz.com.bd/products/apple-earpods-with-lightning-connector-in-ear-earphones-and-headphone-with-microphone-for-iphone-direct-connection-i324899108.html,https://static-01.daraz.com.bd/p/c3501d0e9b927f7c05394f0fdbf0688a.png
AKG Type C Stereo Earphones for all Android Mobile and Tab - Designed by AKG - with Microphone and Volume Remote Type-C Connector-Black with box by A to Z Accessories BD,360929113,250.0,190.0,,4.7,10,Dhaka,Pathan Gadget,700680752229,60,//www.daraz.com.bd/products/akg-c-akg-c-a-z-bd-i360929113.html,https://static-01.daraz.com.bd/p/e9b0b9b4c57d33cb8849b63b5e1e9d7b.jpg
Geeoo N-120 Voice Changer ENC Neckband Earphone original,339048133,-1.0,1200.0,,5.0,3,Dhaka,ATI Shop,700624816256,36,//www.daraz.com.bd/products/geeoo-n-120-enc-i339048133.html,https://bd-live-21.slatic.net/kf/S406541e821b24615bc718fd457ce30a2Y.jpg
Earphone One_Plus With Mic Deep Bass for all Android Smartphone,214568387,149.0,55.0,,3.76,191,Dhaka,Rimjhim Shop,700508532486,1.7K,//www.daraz.com.bd/products/one_plus-i214568387.html,https://static-01.daraz.com.bd/p/d6db17e44a3a4b983506648397bfeed9.jpg
Mcdodo HP-348 Lightning Earphone,330454026,1600.0,1200.0,,4.67,3,Dhaka,GadGet Bee,700506870110,17,//www.daraz.com.bd/products/mcdodo-hp-348-i330454026.html,https://static-01.daraz.com.bd/p/932cd1825dca5c948c9f87c8b18461bb.jpg
DM10 QKZ DM10 Zinc Alloy HiFi In Ear Earphones QKZ DM10 3.5mm Wired In-Ear Earphone,328079505,550.0,190.0,,5.0,4,Dhaka,Gadget Shop 365,700596304336,12,//www.daraz.com.bd/products/dm10-qkz-dm10-hifi-qkz-dm10-35mm-i328079505.html,https://static-01.daraz.com.bd/p/8ac430553abc0153d6a5f972dc1ec2a6.jpg
"QKZ DM 9 Zinc Alloy Hifi Earphones Gaming High Stereo Bus Sound In Ear Earphones,magnetic earphones(Original)",349498456,899.0,329.0,,5.0,3,Dhaka,ATM Gadget Shop,700573680446,14,//www.daraz.com.bd/products/qkz-dm-9-hifi-i349498456.html,https://static-01.daraz.com.bd/p/8d7b13895ebb5d617792716b52549dab.png
J.BL C200SI in-Ear Headphones,335060874,-1.0,1098.0,,5.0,1,Dhaka,Seven Nine Store,700559104563,9,//www.daraz.com.bd/products/jbl-c200si-in-ear-headphones-i335060874.html,https://static-01.daraz.com.bd/p/43d8f9e23466bb08ede87c41dc14eca1.jpg
Uiisii C100 Super Bass Stereo In Ear Wired Earphone,319518074,250.0,205.0,,4.12,17,Chattogram,Com Source ,1010963,197,//www.daraz.com.bd/products/uiisii-c100-super-bass-stereo-in-ear-wired-earphone-i319518074.html,https://static-01.daraz.com.bd/p/51fb8e239780890b8407bbd3a7b8a202.jpg
Trn Mt1 Hifi In Ear Earphone Dj Monitor Earphones Earbud Dynamic Sport Noise Cancelling Iem Headset - Headphone,290339561,750.0,625.0,,0.0,0,Chattogram,datalink,700531314532,0,//www.daraz.com.bd/products/trn-mt1-hifi-in-ear-earphone-dj-monitor-earphones-earbud-dynamic-sport-noise-cancelling-iem-headset-headphone-i290339561.html,https://static-01.daraz.com.bd/p/f0118dc577fa30752711c607571c9268.jpg
UiiSii HM9 Wired Metal Headphones in-Ear Earphone with Mic Noise Cancelling Heavy Bass Music Headset - Headphone,152962119,490.0,345.0,,5.0,4,Chattogram,Trendy Buy,700506687011,24,//www.daraz.com.bd/products/uiisii-hm9-wired-metal-headphones-in-ear-earphone-with-mic-noise-cancelling-heavy-bass-music-headset-headphone-i152962119.html,https://static-01.daraz.com.bd/p/d373d1d108c8ecf3cce5fd89e2f04d3f.png
Orignal Creative High Bass Audio Earphone with Pouch EP-530 - Black,323895210,250.0,149.0,,4.0,2,Dhaka,AR-ROHMAN BD,700559088239,22,//www.daraz.com.bd/products/navotech-355mm-i323895210.html,https://static-01.daraz.com.bd/p/d0054847351afd24459249a97e2f96fd.jpg
High Quality 3.5mm In-Ear Earphone Earbuds Stereo Earphones Hifi Bass (As it is Original) with Mic for Samsung all of Smart Phone - Headphone,122107177,600.0,289.0,,4.0,5,Dhaka,Microtel,1024033,47,//www.daraz.com.bd/products/high-quality-35mm-in-ear-earphone-earbuds-stereo-earphones-hifi-bass-as-it-is-original-with-mic-for-samsung-all-of-smart-phone-headphone-i122107177.html,https://static-01.daraz.com.bd/p/6e075f1a2585dfefdb638452b98aae42.jpg
Original Air Pro 6 TWS Wireless Bluetooth Headset 5.3 Headphone Mini Earphone with Mic Charging Box for Xiaomi iPhone Earbuds,392945350,908.0,309.0,,4.08,12,Overseas,Any 3 Deal,700704640826,118,//www.daraz.com.bd/products/xiaomi-6-tws-i392945350.html,https://bd-live-21.slatic.net/kf/S35e7d410378645438acb47eaa64d6508F.jpg
Piston In-Ear Earphone For MI and all types of smartphones,354584561,350.0,70.0,,5.0,1,Dhaka,Ayat gadget,700563776511,6,//www.daraz.com.bd/products/mi-i354584561.html,https://static-01.daraz.com.bd/p/72df0b74dac78f99f1498a090487b59c.jpg
GEEOO X10 Plus Earphone With Ultra Bass And Stereo Sound,319654826,500.0,199.0,,4.6,30,Dhaka,E-hawker,700506189029,222,//www.daraz.com.bd/products/geeoo-x10-plus-i319654826.html,https://static-01.daraz.com.bd/p/662b244f61866407833add09cd5d00a8.jpg
High Quality Hd Eo-Ig955 Headset In-Ear Earphone - Headphone,208954613,150.0,69.0,,3.47,1082,Dhaka,Prince Fashon-BD,700508331421,8.2K,//www.daraz.com.bd/products/high-quality-hd-eo-ig955-headset-in-ear-earphone-headphone-i208954613.html,https://static-01.daraz.com.bd/p/d44710c49f6930c31815f77017b4afb3.jpg
Xiaomi Dual Driver YDSDQ01WM In-Ear Earphones,222933949,1025.0,670.0,,3.91,145,Dhaka,Time Square,700507455016,652,//www.daraz.com.bd/products/xiaomi-dual-driver-ydsdq01wm-in-ear-earphones-i222933949.html,https://static-01.daraz.com.bd/p/535652701ccb229fe028d471492df8ef.jpg
Remix 512 Wired Earphones - Ear Phone - Headphone - Headphone - Ear Phone - Earphone,325469930,299.0,160.0,,4.0,1,Dhaka,BD Ali Shop,700532316481,14,//www.daraz.com.bd/products/remix-512-i325469930.html,https://static-01.daraz.com.bd/p/7a80188e1f0ac422e863f217e41163bb.jpg
Xtra b75 Pro Wired Earphone - High-Fidelity Audio - Ergonomic Design for Comfort - Tangle-Free Cable,314985313,499.0,310.0,,3.81,21,Dhaka,Salextra,700512027528,118,//www.daraz.com.bd/products/xtra-b75-pro-wired-earphone-high-fidelity-audio-ergonomic-design-for-comfort-tangle-free-cable-i314985313.html,https://static-01.daraz.com.bd/p/5815a44a8011cd01e1c25f4e60d50c58.jpg
OnePlus Type-C Bullets Earphones,192185594,1925.0,1420.0,,3.89,18,Dhaka,Time Square,700507455016,119,//www.daraz.com.bd/products/oneplus-type-c-bullets-earphones-i192185594.html,https://static-01.daraz.com.bd/p/e64f0350535ed874fe8d4669cbabf437.jpg
Xiaomi Mi Dual Dynamic Driver Magnetic Earphone Mi 3.5mm Wired In-Ear Headphones with Mic Mijia Double-action Coil Earphones Noise-Canceling Earbuds Lightweight Sports Headset,319903118,1095.0,680.0,,4.5,4,Dhaka,Gearjet,700531704381,34,//www.daraz.com.bd/products/xiaomi-mi-mi-35mm-mijia-i319903118.html,https://static-01.daraz.com.bd/p/2a8115af06209fd7eb7e30327294c2e9.png
Rivo Ep-104 Bass Boosted Earphone Magnetic Body [4 Months Warranty],324392397,720.0,488.0,,4.8,10,Dhaka,ABIRSHOP BD,700567136385,41,//www.daraz.com.bd/products/rivo-ep-104-4-i324392397.html,https://static-01.daraz.com.bd/p/5ffd2beecfe64beb65382f6f2e679df2.jpg
TRN MT1 Pro Professional Hi-Fi Dynamic Driver In-Ear Monitor Earphone,327355692,1300.0,849.0,,4.67,3,Dhaka,Tech GoLD BD Enterprise ,700594848317,15,//www.daraz.com.bd/products/trn-mt1-pro-i327355692.html,https://bd-live-21.slatic.net/kf/S10eee65b4c95427789b560784d63af9eh.jpg
Realme Buds 2 Wired Earbud In-Ear My Bus Subwoofer Stereo Earphone Hands-Free 3.5mm - Black Headphone,300187123,170.0,40.0,,4.44,16,Dhaka,Beauty Gallary,2091,201,//www.daraz.com.bd/products/realme-2-35mm-i300187123.html,https://static-01.daraz.com.bd/p/afc24ce43d0c9dc6e3e8cdfae3df094a.jpg
UiiSii HM12 Deep Bass Good Treble Earphones - Headphone - Headphone - Ear Phone - Earphone,170846644,1050.0,365.0,,3.79,39,Dhaka,Meghla Shop,700505022134,259,//www.daraz.com.bd/products/uiisii-hm12-deep-bass-good-treble-earphones-headphone-headphone-ear-phone-earphone-i170846644.html,https://static-01.daraz.com.bd/p/6f3f839ef4a3d5ff195dc7115a0b6969.jpg
Realme Buds 2 magnet Earphone with Mic Buds Headphone,298094598,100.0,65.0,,4.0,4,Dhaka,All Accessories Buy,700534239424,25,//www.daraz.com.bd/products/realme-buds-2-magnet-earphone-with-mic-buds-headphone-i298094598.html,https://static-01.daraz.com.bd/p/a3a762f0178b3173c9b5151f853effbf.jpg
Gaming Very Comfortable Cute Cartoon Rabbit Earphone for girls boys,363637535,400.0,300.0,,4.5,12,Dhaka,Tech Tornado,700663472332,55,//www.daraz.com.bd/products/-i363637535.html,https://static-01.daraz.com.bd/p/4538427863eb0b51cf96cc163f1da94e.png
Oraimo Halo 2S 3.5mm in Ear Earphone (OEP-E21P),388879769,270.0,244.0,,4.25,8,Dhaka,Smart Gadget Home,5406,91,//www.daraz.com.bd/products/oraimo-halo-2s-35mm-in-ear-earphone-oep-e21p-i388879769.html,https://static-01.daraz.com.bd/p/c8995e289247026b134ad6855e8d3931.png
Baseus Encok H17 3.5mm Lateral in-ear Wired Earphone,320778718,850.0,560.0,,3.2,5,Dhaka,KZ Gadget,700509873177,41,//www.daraz.com.bd/products/h17-35mm-i320778718.html,https://bd-live-21.slatic.net/kf/Sb2ffa6625a664bca9a37d5468633afedS.jpg
Kz edx pro 10mm dual magnetic circuit Dynamic Drive Yarphi Hifi Bus Yarbad Sport,290341285,1200.0,750.0,,5.0,2,Chattogram,datalink,700531314532,5,//www.daraz.com.bd/products/kz-edx-pro-10mm-dual-magnetic-circuit-dynamic-drive-yarphi-hifi-bus-yarbad-sport-i290341285.html,https://static-01.daraz.com.bd/p/1ded110891aa936fc6a6ac2bad1d7441.jpg
TRN MT1 Pro Hi-FI 1DD Dynamic In-ear Earphone Drive HIFI Bass Metal Monitor Running Sport Earphone - Headphone - Headphone,240489066,1550.0,879.0,,4.48,101,Dhaka,Gadget Master RP,700507983130,426,//www.daraz.com.bd/products/trn-mt1-pro-hi-fi-1dd-dynamic-in-ear-earphone-drive-hifi-bass-metal-monitor-running-sport-earphone-headphone-headphone-i240489066.html,https://static-01.daraz.com.bd/p/91434fb546b75bd525553c04a66895e4.jpg
KZ EDX Pro Dynamic HiFi Earphone Mic Sports In-Ear Earbud,199561776,1200.0,855.0,,4.49,226,Dhaka,Gadgets Lab,6024,1.1K,//www.daraz.com.bd/products/kz-edx-pro-dynamic-hifi-earphone-mic-sports-in-ear-earbud-i199561776.html,https://static-01.daraz.com.bd/p/fd807893ab83dd7b2168dbd2f801fbe4.jpg
Piston Earphone Buy One Get One FREE,342374398,280.0,99.0,,4.5,4,Dhaka,Mobile Matrix Shop,700570784015,17,//www.daraz.com.bd/products/-i342374398.html,https://static-01.daraz.com.bd/p/a7850bd66a9ead71fc6b9c0508fd7832.jpg
"KZ Wired Earphone Cable for KZ ZSX, ZSN Pro, ZS10 Pro - With MIC - Headphone",322422895,450.0,327.0,,3.71,14,Chattogram,Com Source ,1010963,95,//www.daraz.com.bd/products/kz-wired-earphone-cable-for-kz-zsx-zsn-pro-zs10-pro-with-mic-headphone-i322422895.html,https://static-01.daraz.com.bd/p/8493d402d17038e99d137b54f5fc3ace.jpg
KZ EDX PRO Dual Dynamic Earphones Hi-Fi Bass Magnetic Drive Detachable Cable IEM In-Earphone - Headphone,207507877,1200.0,850.0,,4.37,30,Chattogram,Aim Technology,700504950147,130,//www.daraz.com.bd/products/kz-edx-pro-dual-dynamic-earphones-hi-fi-bass-magnetic-drive-detachable-cable-iem-in-earphone-headphone-i207507877.html,https://static-01.daraz.com.bd/p/02110895f918ba9b0f2a4b1ea0a35249.jpg
Remax RM-616a Type C Earphone - Headphone,283024890,950.0,650.0,,4.33,3,Dhaka,Shohoz Gadget,700525407562,21,//www.daraz.com.bd/products/remax-rm-616a-type-c-earphone-headphone-i283024890.html,https://static-01.daraz.com.bd/p/4d1dfcef359df4859b3268cace82c898.jpg
TRN MT1 10MM Dual Magnet Dynamic Driver Professional Grade In-Ear Monitor Earphone,307176487,800.0,625.0,,4.67,6,Chattogram,Pixel.,1005819,23,//www.daraz.com.bd/products/trn-mt1-10mm-i307176487.html,https://static-01.daraz.com.bd/p/d3235e934169a38efb5c308821f4d6dc.jpg
Remax Earphone Rm 512 Earphone,326392975,199.0,124.0,,0.0,0,Mymensingh,A DAILY SHOP,700592128063,0,//www.daraz.com.bd/products/remax-rm-512-i326392975.html,https://static-01.daraz.com.bd/p/eb011d47a9eb81184b5c8d942c97d654.jpg
TWIN HORN 3.5mm Super Bass Stereo In Ear Headphone,235482925,399.0,180.0,,4.16,310,Dhaka,Patic,700508151402,2.8K,//www.daraz.com.bd/products/35mm-i235482925.html,https://static-01.daraz.com.bd/p/0d1aeb945aaa58e6e34cf672168f131b.jpg
